split,sequence,lidar_frame,same_index_cam_frame,same_index_dt_s,nearest_cam_frame,nearest_dt_s
train,088,47,47,-0.04965996742248535,47,-0.04965996742248535
train,088,48,48,-0.04965496063232422,48,-0.04965496063232422
train,088,49,49,-0.04964709281921387,49,-0.04964709281921387
train,088,50,50,-0.049653053283691406,50,-0.049653053283691406
train,088,51,51,-0.04965615272521973,51,-0.04965615272521973
train,088,52,52,-0.04966592788696289,52,-0.04966592788696289
train,088,53,53,-0.049674034118652344,53,-0.049674034118652344
train,088,54,54,-0.049677133560180664,54,-0.049677133560180664
train,088,55,55,-0.04967308044433594,55,-0.04967308044433594
train,088,56,56,-0.04967498779296875,56,-0.04967498779296875
train,088,57,57,-0.04967999458312988,57,-0.04967999458312988
train,088,58,58,-0.04969501495361328,58,-0.04969501495361328
train,088,59,59,-0.04969286918640137,59,-0.04969286918640137
train,088,60,60,-0.049694061279296875,60,-0.049694061279296875
train,088,61,61,-0.04969596862792969,61,-0.04969596862792969
train,088,62,62,-0.04970216751098633,62,-0.04970216751098633
train,088,63,63,-0.04970502853393555,63,-0.04970502853393555
train,088,64,64,-0.04971194267272949,64,-0.04971194267272949
train,088,65,65,-0.04971599578857422,65,-0.04971599578857422
train,088,66,66,-0.049716949462890625,66,-0.049716949462890625
train,088,67,67,-0.049714088439941406,67,-0.049714088439941406
train,088,68,68,-0.04971504211425781,68,-0.04971504211425781
train,088,69,69,-0.04970407485961914,69,-0.04970407485961914
train,088,70,70,-0.04969000816345215,70,-0.04969000816345215
train,088,71,71,-0.04968595504760742,71,-0.04968595504760742
train,088,72,72,-0.049677133560180664,72,-0.049677133560180664
train,088,73,73,-0.04967689514160156,73,-0.04967689514160156
train,088,74,74,-0.04967308044433594,74,-0.04967308044433594
train,088,75,75,-0.04966902732849121,75,-0.04966902732849121
train,088,76,76,-0.04967498779296875,76,-0.04967498779296875
train,088,77,77,-0.0496671199798584,77,-0.0496671199798584
train,088,78,78,-0.04965686798095703,78,-0.04965686798095703
train,088,79,79,-0.04966020584106445,79,-0.04966020584106445
train,089,0,0,-0.04966306686401367,0,-0.04966306686401367
train,089,1,1,-0.04966306686401367,1,-0.04966306686401367
train,089,2,2,-0.049662113189697266,2,-0.049662113189697266
train,089,3,3,-0.049664974212646484,3,-0.049664974212646484
train,089,4,4,-0.04966306686401367,4,-0.04966306686401367
train,089,5,5,-0.04966592788696289,5,-0.04966592788696289
train,089,6,6,-0.049675941467285156,6,-0.049675941467285156
train,089,7,7,-0.04967093467712402,7,-0.04967093467712402
train,089,8,8,-0.049668073654174805,8,-0.049668073654174805
train,089,9,9,-0.04967093467712402,9,-0.04967093467712402
train,089,10,10,-0.04966902732849121,10,-0.04966902732849121
train,089,11,11,-0.04966306686401367,11,-0.04966306686401367
train,089,12,12,-0.04966902732849121,12,-0.04966902732849121
train,089,13,13,-0.049661874771118164,13,-0.049661874771118164
train,089,14,14,-0.049655914306640625,14,-0.049655914306640625
train,089,15,15,-0.04965496063232422,15,-0.04965496063232422
train,089,16,16,-0.04965996742248535,16,-0.04965996742248535
train,089,17,17,-0.04966092109680176,17,-0.04966092109680176
train,089,18,18,-0.04965806007385254,18,-0.04965806007385254
train,089,19,19,-0.04965806007385254,19,-0.04965806007385254
train,089,20,20,-0.04965519905090332,20,-0.04965519905090332
train,089,21,21,-0.049652099609375,21,-0.049652099609375
train,089,22,22,-0.04964709281921387,22,-0.04964709281921387
train,089,23,23,-0.04965400695800781,23,-0.04965400695800781
train,089,24,24,-0.04965996742248535,24,-0.04965996742248535
train,089,25,25,-0.049649953842163086,25,-0.049649953842163086
train,089,26,26,-0.049642086029052734,26,-0.049642086029052734
train,089,27,27,-0.04964900016784668,27,-0.04964900016784668
train,089,28,28,-0.049649953842163086,28,-0.049649953842163086
train,089,29,29,-0.049664974212646484,29,-0.049664974212646484
train,089,30,30,-0.04967093467712402,30,-0.04967093467712402
train,089,31,31,-0.049675941467285156,31,-0.049675941467285156
train,089,32,32,-0.049677133560180664,32,-0.049677133560180664
train,089,33,33,-0.04967212677001953,33,-0.04967212677001953
train,089,34,34,-0.04967498779296875,34,-0.04967498779296875
train,089,35,35,-0.04967498779296875,35,-0.04967498779296875
train,089,36,36,-0.04967689514160156,36,-0.04967689514160156
train,089,37,37,-0.04968404769897461,37,-0.04968404769897461
train,089,38,38,-0.04968404769897461,38,-0.04968404769897461
train,089,39,39,-0.04967212677001953,39,-0.04967212677001953
train,089,40,40,-0.049674034118652344,40,-0.049674034118652344
train,089,41,41,-0.04968404769897461,41,-0.04968404769897461
train,089,42,42,-0.049685001373291016,42,-0.049685001373291016
train,089,43,43,-0.04968881607055664,43,-0.04968881607055664
train,089,44,44,-0.04969215393066406,44,-0.04969215393066406
train,089,45,45,-0.04969596862792969,45,-0.04969596862792969
train,089,46,46,-0.04969000816345215,46,-0.04969000816345215
train,089,47,47,-0.04969596862792969,47,-0.04969596862792969
train,089,48,48,-0.04968905448913574,48,-0.04968905448913574
train,089,49,49,-0.04968905448913574,49,-0.04968905448913574
train,089,50,50,-0.04970407485961914,50,-0.04970407485961914
train,089,51,51,-0.04970502853393555,51,-0.04970502853393555
train,089,52,52,-0.04970598220825195,52,-0.04970598220825195
train,089,53,53,-0.04971003532409668,53,-0.04971003532409668
train,089,54,54,-0.04970908164978027,54,-0.04970908164978027
train,089,55,55,-0.04970693588256836,55,-0.04970693588256836
train,089,56,56,-0.049694061279296875,56,-0.049694061279296875
train,089,57,57,-0.04968905448913574,57,-0.04968905448913574
train,089,58,58,-0.0496821403503418,58,-0.0496821403503418
train,089,59,59,-0.04966998100280762,59,-0.04966998100280762
train,089,60,60,-0.049671173095703125,60,-0.049671173095703125
train,089,61,61,-0.049664974212646484,61,-0.049664974212646484
train,089,62,62,-0.049664974212646484,62,-0.049664974212646484
train,089,63,63,-0.04966902732849121,63,-0.04966902732849121
train,089,64,64,-0.04965996742248535,64,-0.04965996742248535
train,089,65,65,-0.04966092109680176,65,-0.04966092109680176
train,089,66,66,-0.0496668815612793,66,-0.0496668815612793
train,089,67,67,-0.0496671199798584,67,-0.0496671199798584
train,089,68,68,-0.04966998100280762,68,-0.04966998100280762
train,089,69,69,-0.049664974212646484,69,-0.049664974212646484
train,089,70,70,-0.04966115951538086,70,-0.04966115951538086
train,089,71,71,-0.049662113189697266,71,-0.049662113189697266
train,089,72,72,-0.04966306686401367,72,-0.04966306686401367
train,089,73,73,-0.04966092109680176,73,-0.04966092109680176
train,089,74,74,-0.049655914306640625,74,-0.049655914306640625
train,089,75,75,-0.04964804649353027,75,-0.04964804649353027
train,089,76,76,-0.04964804649353027,76,-0.04964804649353027
train,089,77,77,-0.04964900016784668,77,-0.04964900016784668
train,089,78,78,-0.049649953842163086,78,-0.049649953842163086
train,089,79,79,-0.04964399337768555,79,-0.04964399337768555
train,094,0,0,-0.04969382286071777,0,-0.04969382286071777
train,094,1,1,-0.0496981143951416,1,-0.0496981143951416
train,094,2,2,-0.049688100814819336,2,-0.049688100814819336
train,094,3,3,-0.049685001373291016,3,-0.049685001373291016
train,094,4,4,-0.04967498779296875,4,-0.04967498779296875
train,094,5,5,-0.0496678352355957,5,-0.0496678352355957
train,094,6,6,-0.04966998100280762,6,-0.04966998100280762
train,094,7,7,-0.049675941467285156,7,-0.049675941467285156
train,094,8,8,-0.049674034118652344,8,-0.049674034118652344
train,094,9,9,-0.04965996742248535,9,-0.04965996742248535
train,094,10,10,-0.04966402053833008,10,-0.04966402053833008
train,094,11,11,-0.04966306686401367,11,-0.04966306686401367
train,094,12,12,-0.04966306686401367,12,-0.04966306686401367
train,094,13,13,-0.049664974212646484,13,-0.049664974212646484
train,094,14,14,-0.04966092109680176,14,-0.04966092109680176
train,094,15,15,-0.049655914306640625,15,-0.049655914306640625
train,094,16,16,-0.0496668815612793,16,-0.0496668815612793
train,094,17,17,-0.0496671199798584,17,-0.0496671199798584
train,094,18,18,-0.049668073654174805,18,-0.049668073654174805
train,094,19,19,-0.049659013748168945,19,-0.049659013748168945
train,094,20,20,-0.049649953842163086,20,-0.049649953842163086
train,094,21,21,-0.04964900016784668,21,-0.04964900016784668
train,094,22,22,-0.04964184761047363,22,-0.04964184761047363
train,094,23,23,-0.049642086029052734,23,-0.049642086029052734
train,094,24,24,-0.04964494705200195,24,-0.04964494705200195
train,094,25,25,-0.04964399337768555,25,-0.04964399337768555
train,094,26,26,-0.04964804649353027,26,-0.04964804649353027
train,094,27,27,-0.04964494705200195,27,-0.04964494705200195
train,094,28,28,-0.04964303970336914,28,-0.04964303970336914
train,094,29,29,-0.04964900016784668,29,-0.04964900016784668
train,094,30,30,-0.049651145935058594,30,-0.049651145935058594
train,094,31,31,-0.04965710639953613,31,-0.04965710639953613
train,094,32,32,-0.04965996742248535,32,-0.04965996742248535
train,094,33,33,-0.04965996742248535,33,-0.04965996742248535
train,094,34,34,-0.04967093467712402,34,-0.04967093467712402
train,094,35,35,-0.049668073654174805,35,-0.049668073654174805
train,094,36,36,-0.049675941467285156,36,-0.049675941467285156
train,094,37,37,-0.049674034118652344,37,-0.049674034118652344
train,094,38,38,-0.04967808723449707,38,-0.04967808723449707
train,094,39,39,-0.04969191551208496,39,-0.04969191551208496
train,094,40,40,-0.04969000816345215,40,-0.04969000816345215
train,094,41,41,-0.049690961837768555,41,-0.049690961837768555
train,094,42,42,-0.04969596862792969,42,-0.04969596862792969
train,094,43,43,-0.04969191551208496,43,-0.04969191551208496
train,094,44,44,-0.04969620704650879,44,-0.04969620704650879
train,094,45,45,-0.04969501495361328,45,-0.04969501495361328
train,094,46,46,-0.04968595504760742,46,-0.04968595504760742
train,094,47,47,-0.04968595504760742,47,-0.04968595504760742
train,094,48,48,-0.04968404769897461,48,-0.04968404769897461
train,094,49,49,-0.04968905448913574,49,-0.04968905448913574
train,094,50,50,-0.049690961837768555,50,-0.049690961837768555
train,094,51,51,-0.049690961837768555,51,-0.049690961837768555
train,094,52,52,-0.04970097541809082,52,-0.04970097541809082
train,094,53,53,-0.049703121185302734,53,-0.049703121185302734
train,094,54,54,-0.0496981143951416,54,-0.0496981143951416
train,094,55,55,-0.049696922302246094,55,-0.049696922302246094
train,094,56,56,-0.04970288276672363,56,-0.04970288276672363
train,094,57,57,-0.04970598220825195,57,-0.04970598220825195
train,094,58,58,-0.04970717430114746,58,-0.04970717430114746
train,094,59,59,-0.04969906806945801,59,-0.04969906806945801
train,094,60,60,-0.04968595504760742,60,-0.04968595504760742
train,094,61,61,-0.04968094825744629,61,-0.04968094825744629
train,094,62,62,-0.04967498779296875,62,-0.04967498779296875
train,094,63,63,-0.04966616630554199,63,-0.04966616630554199
train,094,64,64,-0.049664974212646484,64,-0.049664974212646484
train,094,65,65,-0.04966402053833008,65,-0.04966402053833008
train,094,66,66,-0.049659013748168945,66,-0.049659013748168945
train,094,67,67,-0.04966306686401367,67,-0.04966306686401367
train,094,68,68,-0.04966306686401367,68,-0.04966306686401367
train,094,69,69,-0.049665212631225586,69,-0.049665212631225586
train,094,70,70,-0.0496671199798584,70,-0.0496671199798584
train,094,71,71,-0.049662113189697266,71,-0.049662113189697266
train,094,72,72,-0.04966402053833008,72,-0.04966402053833008
train,094,73,73,-0.049664974212646484,73,-0.049664974212646484
train,094,74,74,-0.04966092109680176,74,-0.04966092109680176
train,094,75,75,-0.049664974212646484,75,-0.049664974212646484
train,094,76,76,-0.04966306686401367,76,-0.04966306686401367
train,094,77,77,-0.04966092109680176,77,-0.04966092109680176
train,094,78,78,-0.04965400695800781,78,-0.04965400695800781
train,094,79,79,-0.04965496063232422,79,-0.04965496063232422
train,095,0,0,-0.0496828556060791,0,-0.0496828556060791
train,095,1,1,-0.049687862396240234,1,-0.049687862396240234
train,095,2,2,-0.04968905448913574,2,-0.04968905448913574
train,095,3,3,-0.049691200256347656,3,-0.049691200256347656
train,095,4,4,-0.049690961837768555,4,-0.049690961837768555
train,095,5,5,-0.049694061279296875,5,-0.049694061279296875
train,095,6,6,-0.04969215393066406,6,-0.04969215393066406
train,095,7,7,-0.049688100814819336,7,-0.049688100814819336
train,095,8,8,-0.04969000816345215,8,-0.04969000816345215
train,095,9,9,-0.049690961837768555,9,-0.049690961837768555
train,095,10,10,-0.04969000816345215,10,-0.04969000816345215
train,095,11,11,-0.04968380928039551,11,-0.04968380928039551
train,095,12,12,-0.049687862396240234,12,-0.049687862396240234
train,095,13,13,-0.04969000816345215,13,-0.04969000816345215
train,095,14,14,-0.04969596862792969,14,-0.04969596862792969
train,095,15,15,-0.04969501495361328,15,-0.04969501495361328
train,095,16,16,-0.04968404769897461,16,-0.04968404769897461
train,095,17,17,-0.04967808723449707,17,-0.04967808723449707
train,095,18,18,-0.049677133560180664,18,-0.049677133560180664
train,095,19,19,-0.04966902732849121,19,-0.04966902732849121
train,095,20,20,-0.049668073654174805,20,-0.049668073654174805
train,095,21,21,-0.04965996742248535,21,-0.04965996742248535
train,095,22,22,-0.049651145935058594,22,-0.049651145935058594
train,095,23,23,-0.049659013748168945,23,-0.049659013748168945
train,095,24,24,-0.04965615272521973,24,-0.04965615272521973
train,095,25,25,-0.04965996742248535,25,-0.04965996742248535
train,095,26,26,-0.04967498779296875,26,-0.04967498779296875
train,095,27,27,-0.04966592788696289,27,-0.04966592788696289
train,095,28,28,-0.04965519905090332,28,-0.04965519905090332
train,095,29,29,-0.04965400695800781,29,-0.04965400695800781
train,095,30,30,-0.04965806007385254,30,-0.04965806007385254
train,095,31,31,-0.04965996742248535,31,-0.04965996742248535
train,095,32,32,-0.04966592788696289,32,-0.04966592788696289
train,095,33,33,-0.04967212677001953,33,-0.04967212677001953
train,095,34,34,-0.04966306686401367,34,-0.04966306686401367
train,095,35,35,-0.04966115951538086,35,-0.04966115951538086
train,095,36,36,-0.04965496063232422,36,-0.04965496063232422
train,095,37,37,-0.04965806007385254,37,-0.04965806007385254
train,095,38,38,-0.04965400695800781,38,-0.04965400695800781
train,095,39,39,-0.049649953842163086,39,-0.049649953842163086
train,095,40,40,-0.04964590072631836,40,-0.04964590072631836
train,095,41,41,-0.049658775329589844,41,-0.049658775329589844
train,095,42,42,-0.04966402053833008,42,-0.04966402053833008
train,095,43,43,-0.04965806007385254,43,-0.04965806007385254
train,095,44,44,-0.04965400695800781,44,-0.04965400695800781
train,095,45,45,-0.04964399337768555,45,-0.04964399337768555
train,095,46,46,-0.04965996742248535,46,-0.04965996742248535
train,095,47,47,-0.049674034118652344,47,-0.049674034118652344
train,095,48,48,-0.049685001373291016,48,-0.049685001373291016
train,095,49,49,-0.04969501495361328,49,-0.04969501495361328
train,095,50,50,-0.04969501495361328,50,-0.04969501495361328
train,095,51,51,-0.049688100814819336,51,-0.049688100814819336
train,095,52,52,-0.049694061279296875,52,-0.049694061279296875
train,095,53,53,-0.04969596862792969,53,-0.04969596862792969
train,095,54,54,-0.049696922302246094,54,-0.049696922302246094
train,095,55,55,-0.0496981143951416,55,-0.0496981143951416
train,095,56,56,-0.049697160720825195,56,-0.049697160720825195
train,095,57,57,-0.04969310760498047,57,-0.04969310760498047
train,095,58,58,-0.04969310760498047,58,-0.04969310760498047
train,095,59,59,-0.04969596862792969,59,-0.04969596862792969
train,095,60,60,-0.04969620704650879,60,-0.04969620704650879
train,095,61,61,-0.049694061279296875,61,-0.049694061279296875
train,095,62,62,-0.04969620704650879,62,-0.04969620704650879
train,095,63,63,-0.049694061279296875,63,-0.049694061279296875
train,095,64,64,-0.049696922302246094,64,-0.049696922302246094
train,095,65,65,-0.04969215393066406,65,-0.04969215393066406
train,095,66,66,-0.04968714714050293,66,-0.04968714714050293
train,095,67,67,-0.049690961837768555,67,-0.049690961837768555
train,095,68,68,-0.04969596862792969,68,-0.04969596862792969
train,095,69,69,-0.04968905448913574,69,-0.04968905448913574
train,095,70,70,-0.04967784881591797,70,-0.04967784881591797
train,095,71,71,-0.04967498779296875,71,-0.04967498779296875
train,095,72,72,-0.049675941467285156,72,-0.049675941467285156
train,095,73,73,-0.04966592788696289,73,-0.04966592788696289
train,095,74,74,-0.04966998100280762,74,-0.04966998100280762
train,095,75,75,-0.0496671199798584,75,-0.0496671199798584
train,095,76,76,-0.04965806007385254,76,-0.04965806007385254
train,095,77,77,-0.04966306686401367,77,-0.04966306686401367
train,095,78,78,-0.04965615272521973,78,-0.04965615272521973
train,095,79,79,-0.04965019226074219,79,-0.04965019226074219
train,097,0,0,-0.0496828556060791,0,-0.0496828556060791
train,097,1,1,-0.049688100814819336,1,-0.049688100814819336
train,097,2,2,-0.04968690872192383,2,-0.04968690872192383
train,097,3,3,-0.04969000816345215,3,-0.04969000816345215
train,097,4,4,-0.0496978759765625,4,-0.0496978759765625
train,097,5,5,-0.049690961837768555,5,-0.049690961837768555
train,097,6,6,-0.04969596862792969,6,-0.04969596862792969
train,097,7,7,-0.04968690872192383,7,-0.04968690872192383
train,097,8,8,-0.04968595504760742,8,-0.04968595504760742
train,097,9,9,-0.049688100814819336,9,-0.049688100814819336
train,097,10,10,-0.0496828556060791,10,-0.0496828556060791
train,097,11,11,-0.04968714714050293,11,-0.04968714714050293
train,097,12,12,-0.04968905448913574,12,-0.04968905448913574
train,097,13,13,-0.04968094825744629,13,-0.04968094825744629
train,097,14,14,-0.04967808723449707,14,-0.04967808723449707
train,097,15,15,-0.049677133560180664,15,-0.049677133560180664
train,097,16,16,-0.049668073654174805,16,-0.049668073654174805
train,097,17,17,-0.049677133560180664,17,-0.049677133560180664
train,097,18,18,-0.0496821403503418,18,-0.0496821403503418
train,097,19,19,-0.04967808723449707,19,-0.04967808723449707
train,097,20,20,-0.04965996742248535,20,-0.04965996742248535
train,097,21,21,-0.04965710639953613,21,-0.04965710639953613
train,097,22,22,-0.04966092109680176,22,-0.04966092109680176
train,097,23,23,-0.04964590072631836,23,-0.04964590072631836
train,097,24,24,-0.049653053283691406,24,-0.049653053283691406
train,097,25,25,-0.04965496063232422,25,-0.04965496063232422
train,097,26,26,-0.04964804649353027,26,-0.04964804649353027
train,097,27,27,-0.04965806007385254,27,-0.04965806007385254
train,097,28,28,-0.049653053283691406,28,-0.049653053283691406
train,097,29,29,-0.04964303970336914,29,-0.04964303970336914
train,097,30,30,-0.04964113235473633,30,-0.04964113235473633
train,097,31,31,-0.049653053283691406,31,-0.049653053283691406
train,097,32,32,-0.04965496063232422,32,-0.04965496063232422
train,097,33,33,-0.04964089393615723,33,-0.04964089393615723
train,097,34,34,-0.049645185470581055,34,-0.049645185470581055
train,097,35,35,-0.04964399337768555,35,-0.04964399337768555
train,097,36,36,-0.04965519905090332,36,-0.04965519905090332
train,097,37,37,-0.04966902732849121,37,-0.04966902732849121
train,097,38,38,-0.04966998100280762,38,-0.04966998100280762
train,097,39,39,-0.049674034118652344,39,-0.049674034118652344
train,097,40,40,-0.04967308044433594,40,-0.04967308044433594
train,097,41,41,-0.04966998100280762,41,-0.04966998100280762
train,097,42,42,-0.049671173095703125,42,-0.049671173095703125
train,097,43,43,-0.049674034118652344,43,-0.049674034118652344
train,097,44,44,-0.049675941467285156,44,-0.049675941467285156
train,097,45,45,-0.04967904090881348,45,-0.04967904090881348
train,097,46,46,-0.04967904090881348,46,-0.04967904090881348
train,097,47,47,-0.04967689514160156,47,-0.04967689514160156
train,097,48,48,-0.049675941467285156,48,-0.049675941467285156
train,097,49,49,-0.04967498779296875,49,-0.04967498779296875
train,097,50,50,-0.049681901931762695,50,-0.049681901931762695
train,097,51,51,-0.04967999458312988,51,-0.04967999458312988
train,097,52,52,-0.04968714714050293,52,-0.04968714714050293
train,097,53,53,-0.049681901931762695,53,-0.049681901931762695
train,097,54,54,-0.04968595504760742,54,-0.04968595504760742
train,097,55,55,-0.04968595504760742,55,-0.04968595504760742
train,097,56,56,-0.04968714714050293,56,-0.04968714714050293
train,097,57,57,-0.04967999458312988,57,-0.04967999458312988
train,097,58,58,-0.04968094825744629,58,-0.04968094825744629
train,097,59,59,-0.049677133560180664,59,-0.049677133560180664
train,097,60,60,-0.04967379570007324,60,-0.04967379570007324
train,097,61,61,-0.04967808723449707,61,-0.04967808723449707
train,097,62,62,-0.049685001373291016,62,-0.049685001373291016
train,097,63,63,-0.04968404769897461,63,-0.04968404769897461
train,097,64,64,-0.0496821403503418,64,-0.0496821403503418
train,097,65,65,-0.04968905448913574,65,-0.04968905448913574
train,097,66,66,-0.04968905448913574,66,-0.04968905448913574
train,097,67,67,-0.04968905448913574,67,-0.04968905448913574
train,097,68,68,-0.04969310760498047,68,-0.04969310760498047
train,097,69,69,-0.04969501495361328,69,-0.04969501495361328
train,097,70,70,-0.049694061279296875,70,-0.049694061279296875
train,097,71,71,-0.04970097541809082,71,-0.04970097541809082
train,097,72,72,-0.04970121383666992,72,-0.04970121383666992
train,097,73,73,-0.049700021743774414,73,-0.049700021743774414
train,097,74,74,-0.04969906806945801,74,-0.04969906806945801
train,097,75,75,-0.04970192909240723,75,-0.04970192909240723
train,097,76,76,-0.04969501495361328,76,-0.04969501495361328
train,097,77,77,-0.04969501495361328,77,-0.04969501495361328
train,097,78,78,-0.049688100814819336,78,-0.049688100814819336
train,097,79,79,-0.049671173095703125,79,-0.049671173095703125
train,098,0,0,-0.04970288276672363,0,-0.04970288276672363
train,098,1,1,-0.0496981143951416,1,-0.0496981143951416
train,098,2,2,-0.04970097541809082,2,-0.04970097541809082
train,098,3,3,-0.04971003532409668,3,-0.04971003532409668
train,098,4,4,-0.04971003532409668,4,-0.04971003532409668
train,098,5,5,-0.04970502853393555,5,-0.04970502853393555
train,098,6,6,-0.04970192909240723,6,-0.04970192909240723
train,098,7,7,-0.049697160720825195,7,-0.049697160720825195
train,098,8,8,-0.04969501495361328,8,-0.04969501495361328
train,098,9,9,-0.04969000816345215,9,-0.04969000816345215
train,098,10,10,-0.04968404769897461,10,-0.04968404769897461
train,098,11,11,-0.04968595504760742,11,-0.04968595504760742
train,098,12,12,-0.04968118667602539,12,-0.04968118667602539
train,098,13,13,-0.04967904090881348,13,-0.04967904090881348
train,098,14,14,-0.04966878890991211,14,-0.04966878890991211
train,098,15,15,-0.04966998100280762,15,-0.04966998100280762
train,098,16,16,-0.04967689514160156,16,-0.04967689514160156
train,098,17,17,-0.049668073654174805,17,-0.049668073654174805
train,098,18,18,-0.04966115951538086,18,-0.04966115951538086
train,098,19,19,-0.04965996742248535,19,-0.04965996742248535
train,098,20,20,-0.04966402053833008,20,-0.04966402053833008
train,098,21,21,-0.049674034118652344,21,-0.049674034118652344
train,098,22,22,-0.04967308044433594,22,-0.04967308044433594
train,098,23,23,-0.0496668815612793,23,-0.0496668815612793
train,098,24,24,-0.04966616630554199,24,-0.04966616630554199
train,098,25,25,-0.04965710639953613,25,-0.04965710639953613
train,098,26,26,-0.049655914306640625,26,-0.049655914306640625
train,098,27,27,-0.04965019226074219,27,-0.04965019226074219
train,098,28,28,-0.04964399337768555,28,-0.04964399337768555
train,098,29,29,-0.04964399337768555,29,-0.04964399337768555
train,098,30,30,-0.04964494705200195,30,-0.04964494705200195
train,098,31,31,-0.049652099609375,31,-0.049652099609375
train,098,32,32,-0.04964494705200195,32,-0.04964494705200195
train,098,33,33,-0.049652099609375,33,-0.049652099609375
train,098,34,34,-0.04964900016784668,34,-0.04964900016784668
train,098,35,35,-0.04964590072631836,35,-0.04964590072631836
train,098,36,36,-0.049652099609375,36,-0.049652099609375
train,098,37,37,-0.049645185470581055,37,-0.049645185470581055
train,098,38,38,-0.049642086029052734,38,-0.049642086029052734
train,098,39,39,-0.0496518611907959,39,-0.0496518611907959
train,098,40,40,-0.049649953842163086,40,-0.049649953842163086
train,098,41,41,-0.049664974212646484,41,-0.049664974212646484
train,098,42,42,-0.04967308044433594,42,-0.04967308044433594
train,098,43,43,-0.04967999458312988,43,-0.04967999458312988
train,098,44,44,-0.04969000816345215,44,-0.04969000816345215
train,098,45,45,-0.04969310760498047,45,-0.04969310760498047
train,098,46,46,-0.049685001373291016,46,-0.049685001373291016
train,098,47,47,-0.04969501495361328,47,-0.04969501495361328
train,098,48,48,-0.0496981143951416,48,-0.0496981143951416
train,098,49,49,-0.0496981143951416,49,-0.0496981143951416
train,098,50,50,-0.04969310760498047,50,-0.04969310760498047
train,098,51,51,-0.04969191551208496,51,-0.04969191551208496
train,098,52,52,-0.04969191551208496,52,-0.04969191551208496
train,098,53,53,-0.04968404769897461,53,-0.04968404769897461
train,098,54,54,-0.049694061279296875,54,-0.049694061279296875
train,098,55,55,-0.04969596862792969,55,-0.04969596862792969
train,098,56,56,-0.04969215393066406,56,-0.04969215393066406
train,098,57,57,-0.0496978759765625,57,-0.0496978759765625
train,098,58,58,-0.0496978759765625,58,-0.0496978759765625
train,098,59,59,-0.0496981143951416,59,-0.0496981143951416
train,098,60,60,-0.04970097541809082,60,-0.04970097541809082
train,098,61,61,-0.04969310760498047,61,-0.04969310760498047
train,098,62,62,-0.049685001373291016,62,-0.049685001373291016
train,098,63,63,-0.04968094825744629,63,-0.04968094825744629
train,098,64,64,-0.049675941467285156,64,-0.049675941467285156
train,098,65,65,-0.0496821403503418,65,-0.0496821403503418
train,098,66,66,-0.04968595504760742,66,-0.04968595504760742
train,098,67,67,-0.04967808723449707,67,-0.04967808723449707
train,098,68,68,-0.049675941467285156,68,-0.049675941467285156
train,098,69,69,-0.04967093467712402,69,-0.04967093467712402
train,098,70,70,-0.04966306686401367,70,-0.04966306686401367
train,098,71,71,-0.04966115951538086,71,-0.04966115951538086
train,098,72,72,-0.04967093467712402,72,-0.04967093467712402
train,098,73,73,-0.04966306686401367,73,-0.04966306686401367
train,098,74,74,-0.04965686798095703,74,-0.04965686798095703
train,098,75,75,-0.04965710639953613,75,-0.04965710639953613
train,098,76,76,-0.04964780807495117,76,-0.04964780807495117
train,098,77,77,-0.049649953842163086,77,-0.049649953842163086
train,098,78,78,-0.04966306686401367,78,-0.04966306686401367
train,098,79,79,-0.049664974212646484,79,-0.049664974212646484
train,105,0,0,-0.04965496063232422,0,-0.04965496063232422
train,105,1,1,-0.04965996742248535,1,-0.04965996742248535
train,105,2,2,-0.0496668815612793,2,-0.0496668815612793
train,105,3,3,-0.04967093467712402,3,-0.04967093467712402
train,105,4,4,-0.049662113189697266,4,-0.049662113189697266
train,105,5,5,-0.04965496063232422,5,-0.04965496063232422
train,105,6,6,-0.049661874771118164,6,-0.049661874771118164
train,105,7,7,-0.049651145935058594,7,-0.049651145935058594
train,105,8,8,-0.049649953842163086,8,-0.049649953842163086
train,105,9,9,-0.04965400695800781,9,-0.04965400695800781
train,105,10,10,-0.04965496063232422,10,-0.04965496063232422
train,105,11,11,-0.049665212631225586,11,-0.049665212631225586
train,105,12,12,-0.049674034118652344,12,-0.049674034118652344
train,105,13,13,-0.04967188835144043,13,-0.04967188835144043
train,105,14,14,-0.04967689514160156,14,-0.04967689514160156
train,105,15,15,-0.049668073654174805,15,-0.049668073654174805
train,105,16,16,-0.049678802490234375,16,-0.049678802490234375
train,105,17,17,-0.04967999458312988,17,-0.04967999458312988
train,105,18,18,-0.0496830940246582,18,-0.0496830940246582
train,105,19,19,-0.04969286918640137,19,-0.04969286918640137
train,105,20,20,-0.04969215393066406,20,-0.04969215393066406
train,105,21,21,-0.04969000816345215,21,-0.04969000816345215
train,105,22,22,-0.0496830940246582,22,-0.0496830940246582
train,105,23,23,-0.04969191551208496,23,-0.04969191551208496
train,105,24,24,-0.04969906806945801,24,-0.04969906806945801
train,105,25,25,-0.04969501495361328,25,-0.04969501495361328
train,105,26,26,-0.04969501495361328,26,-0.04969501495361328
train,105,27,27,-0.04969286918640137,27,-0.04969286918640137
train,105,28,28,-0.049690961837768555,28,-0.049690961837768555
train,105,29,29,-0.0496981143951416,29,-0.0496981143951416
train,105,30,30,-0.049700021743774414,30,-0.049700021743774414
train,105,31,31,-0.04969286918640137,31,-0.04969286918640137
